DATA INICIAL,DATA FINAL,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
7/17/16,7/23/16,GLP,5498,R$/13Kg,"52,903","7,080","35,000","82,000","15,666","0,134","37,237","6,566","21,840","61,250","0,176"
7/17/16,7/23/16,GNV,304,R$/m3,"2,231","0,242","1,799","3,049","0,693","0,108","1,538","0,226","1,125","2,346","0,147"
7/24/16,7/30/16,ETANOL HIDRATADO,5193,R$/l,"2,434","0,440","1,849","3,999","0,362","0,181","2,072","0,355","1,631","3,445","0,171"
7/24/16,7/30/16,ÓLEO DIESEL,3632,R$/l,"3,014","0,173","2,539","3,980","0,333","0,057","2,681","0,137","2,389","3,339","0,051"
7/24/16,7/30/16,ÓLEO DIESEL S10,3976,R$/l,"3,153","0,172","2,749","4,250","0,359","0,055","2,794","0,133","2,440","3,686","0,048"
7/24/16,7/30/16,GASOLINA COMUM,5677,R$/l,"3,640","0,242","3,049","4,890","0,473","0,066","3,167","0,184","2,582","3,720","0,058"
7/24/16,7/30/16,GLP,5501,R$/13Kg,"52,832","7,024","34,000","82,000","15,867","0,133","36,965","6,571","21,669","60,000","0,178"
7/24/16,7/30/16,GNV,313,R$/m3,"2,239","0,239","1,699","3,099","0,705","0,107","1,534","0,250","1,231","2,346","0,163"
7/31/16,8/6/16,ETANOL HIDRATADO,5205,R$/l,"2,475","0,424","1,890","3,995","0,351","0,171","2,124","0,339","1,641","3,460","0,160"
7/31/16,8/6/16,ÓLEO DIESEL,3590,R$/l,"3,007","0,172","2,640","3,980","0,337","0,057","2,670","0,140","2,296","3,339","0,052"
7/31/16,8/6/16,ÓLEO DIESEL S10,4019,R$/l,"3,152","0,173","2,730","4,250","0,365","0,055","2,787","0,134","2,430","3,686","0,048"
7/31/16,8/6/16,GASOLINA COMUM,5677,R$/l,"3,653","0,237","3,079","4,890","0,468","0,065","3,185","0,183","2,590","3,731","0,057"
7/31/16,8/6/16,GLP,5500,R$/13Kg,"52,762","7,049","33,000","82,000","15,798","0,134","36,964","6,512","21,840","60,000","0,176"
7/31/16,8/6/16,GNV,310,R$/m3,"2,206","0,254","1,759","2,999","0,661","0,115","1,545","0,262","1,235","2,352","0,170"
8/7/16,8/13/16,ETANOL HIDRATADO,5210,R$/l,"2,489","0,420","1,890","3,995","0,350","0,169","2,139","0,337","1,667","3,570","0,158"
8/7/16,8/13/16,ÓLEO DIESEL,3586,R$/l,"3,014","0,172","2,539","3,980","0,342","0,057","2,672","0,137","2,390","3,309","0,051"
8/7/16,8/13/16,ÓLEO DIESEL S10,4034,R$/l,"3,151","0,173","2,730","4,090","0,365","0,055","2,786","0,133","2,430","3,714","0,048"
8/7/16,8/13/16,GASOLINA COMUM,5675,R$/l,"3,656","0,236","3,099","4,800","0,466","0,065","3,190","0,183","2,590","3,731","0,057"
8/7/16,8/13/16,GLP,5500,R$/13Kg,"52,790","7,035","35,000","82,000","16,024","0,133","36,766","6,519","21,840","60,000","0,177"
8/7/16,8/13/16,GNV,301,R$/m3,"2,209","0,243","1,699","2,999","0,729","0,110","1,480","0,254","1,231","2,352","0,172"
8/14/16,8/20/16,ETANOL HIDRATADO,5192,R$/l,"2,490","0,413","1,890","3,999","0,335","0,166","2,155","0,334","1,626","3,511","0,155"
8/14/16,8/20/16,ÓLEO DIESEL,3623,R$/l,"3,012","0,172","2,640","3,980","0,337","0,057","2,675","0,134","2,311","3,317","0,050"
8/14/16,8/20/16,ÓLEO DIESEL S10,4043,R$/l,"3,150","0,170","2,749","4,090","0,364","0,054","2,786","0,139","2,430","3,710","0,050"
8/14/16,8/20/16,GASOLINA COMUM,5676,R$/l,"3,653","0,234","3,049","4,800","0,461","0,064","3,192","0,185","2,590","3,731","0,058"
8/14/16,8/20/16,GLP,5493,R$/13Kg,"52,776","7,101","35,000","82,000","16,006","0,135","36,770","6,546","21,670","72,000","0,178"
8/14/16,8/20/16,GNV,296,R$/m3,"2,209","0,240","1,688","3,090","0,647","0,109","1,562","0,260","1,190","2,616","0,166"
8/21/16,8/27/16,ETANOL HIDRATADO,5184,R$/l,"2,481","0,414","1,890","3,999","0,320","0,167","2,161","0,338","1,652","3,511","0,156"
8/21/16,8/27/16,ÓLEO DIESEL,3583,R$/l,"3,007","0,173","2,530","3,980","0,334","0,058","2,673","0,134","2,311","3,317","0,050"
8/21/16,8/27/16,ÓLEO DIESEL S10,4023,R$/l,"3,150","0,173","2,690","4,090","0,365","0,055","2,785","0,138","2,430","3,710","0,050"
8/21/16,8/27/16,GASOLINA COMUM,5671,R$/l,"3,644","0,238","3,049","4,899","0,448","0,065","3,196","0,187","2,590","3,731","0,059"
8/21/16,8/27/16,GLP,5492,R$/13Kg,"52,760","7,040","35,000","82,000","16,044","0,133","36,716","6,586","21,670","72,000","0,179"
8/21/16,8/27/16,GNV,289,R$/m3,"2,207","0,240","1,749","2,999","0,665","0,109","1,542","0,232","1,231","2,346","0,150"
8/28/16,9/3/16,ETANOL HIDRATADO,5205,R$/l,"2,486","0,411","1,890","3,995","0,335","0,165","2,151","0,336","1,696","3,271","0,156"
8/28/16,9/3/16,ÓLEO DIESEL,3645,R$/l,"3,005","0,171","2,600","3,980","0,332","0,057","2,673","0,133","2,389","3,339","0,050"
8/28/16,9/3/16,ÓLEO DIESEL S10,4018,R$/l,"3,149","0,172","2,749","4,250","0,364","0,055","2,785","0,134","2,184","3,685","0,048"
8/28/16,9/3/16,GASOLINA COMUM,5679,R$/l,"3,649","0,236","2,999","4,899","0,458","0,065","3,191","0,186","2,308","3,731","0,058"
8/28/16,9/3/16,GLP,5490,R$/13Kg,"52,782","6,906","35,000","82,000","15,934","0,131","36,848","6,464","21,670","60,000","0,175"
8/28/16,9/3/16,GNV,304,R$/m3,"2,219","0,244","1,779","2,899","0,671","0,110","1,548","0,256","1,231","2,250","0,165"
9/4/16,9/10/16,ETANOL HIDRATADO,5209,R$/l,"2,493","0,412","1,890","3,995","0,336","0,165","2,157","0,339","1,696","3,470","0,157"
9/4/16,9/10/16,ÓLEO DIESEL,3630,R$/l,"3,017","0,172","2,530","3,980","0,341","0,057","2,676","0,132","2,389","3,317","0,049"
9/4/16,9/10/16,ÓLEO DIESEL S10,4037,R$/l,"3,151","0,173","2,690","4,090","0,363","0,055","2,788","0,134","2,430","3,562","0,048"
9/4/16,9/10/16,GASOLINA COMUM,5673,R$/l,"3,656","0,238","3,079","4,899","0,458","0,065","3,198","0,184","2,590","3,755","0,058"
9/4/16,9/10/16,GLP,5486,R$/13Kg,"53,325","7,041","35,000","90,000","16,414","0,132","36,911","6,572","21,523","72,000","0,178"
9/4/16,9/10/16,GNV,294,R$/m3,"2,222","0,242","1,779","3,090","0,703","0,109","1,519","0,242","1,231","2,250","0,159"
9/11/16,9/17/16,ETANOL HIDRATADO,5190,R$/l,"2,497","0,409","1,890","3,999","0,336","0,164","2,161","0,328","1,719","3,364","0,152"
9/11/16,9/17/16,ÓLEO DIESEL,3614,R$/l,"3,005","0,173","2,590","3,980","0,333","0,058","2,672","0,137","2,390","3,342","0,051"
9/11/16,9/17/16,ÓLEO DIESEL S10,4024,R$/l,"3,149","0,175","2,699","4,090","0,361","0,056","2,788","0,141","2,450","3,740","0,051"
9/11/16,9/17/16,GASOLINA COMUM,5665,R$/l,"3,650","0,237","3,010","4,899","0,456","0,065","3,194","0,184","2,590","3,703","0,058"
9/11/16,9/17/16,GLP,5486,R$/13Kg,"55,082","6,937","35,000","90,000","17,231","0,126","37,851","6,628","21,840","72,000","0,175"
9/11/16,9/17/16,GNV,289,R$/m3,"2,195","0,243","1,699","2,899","0,665","0,111","1,530","0,250","1,235","2,315","0,163"
9/18/16,9/24/16,ETANOL HIDRATADO,5190,R$/l,"2,498","0,405","1,890","3,999","0,324","0,162","2,174","0,329","1,719","3,277","0,151"
9/18/16,9/24/16,ÓLEO DIESEL,3620,R$/l,"3,006","0,174","2,530","3,980","0,331","0,058","2,675","0,138","2,360","3,342","0,052"
9/18/16,9/24/16,ÓLEO DIESEL S10,4033,R$/l,"3,150","0,174","2,690","4,099","0,361","0,055","2,789","0,141","2,420","3,740","0,051"
9/18/16,9/24/16,GASOLINA COMUM,5665,R$/l,"3,638","0,241","3,010","4,899","0,441","0,066","3,197","0,184","2,590","3,750","0,058"
9/18/16,9/24/16,GLP,5486,R$/13Kg,"54,979","7,044","35,000","90,000","17,149","0,128","37,830","6,525","26,000","72,000","0,172"
9/18/16,9/24/16,GNV,304,R$/m3,"2,223","0,242","1,789","2,899","0,667","0,109","1,556","0,248","1,150","2,315","0,159"
9/25/16,10/1/16,ETANOL HIDRATADO,5180,R$/l,"2,554","0,383","1,979","3,999","0,327","0,150","2,227","0,309","1,797","3,317","0,139"
9/25/16,10/1/16,ÓLEO DIESEL,3585,R$/l,"3,006","0,173","2,610","3,980","0,332","0,058","2,674","0,139","2,360","3,342","0,052"
9/25/16,10/1/16,ÓLEO DIESEL S10,4071,R$/l,"3,149","0,175","2,499","4,099","0,356","0,056","2,793","0,142","2,420","3,740","0,051"
9/25/16,10/1/16,GASOLINA COMUM,5678,R$/l,"3,650","0,236","3,059","4,899","0,446","0,065","3,204","0,184","2,590","3,952","0,057"
9/25/16,10/1/16,GLP,5481,R$/13Kg,"55,418","7,389","35,000","90,000","16,971","0,133","38,447","6,537","21,523","70,000","0,170"
9/25/16,10/1/16,GNV,295,R$/m3,"2,226","0,244","1,699","3,099","0,707","0,110","1,519","0,280","1,190","2,603","0,184"
10/2/16,10/8/16,ETANOL HIDRATADO,5190,R$/l,"2,590","0,371","1,979","3,999","0,338","0,143","2,252","0,306","1,770","3,499","0,136"
10/2/16,10/8/16,ÓLEO DIESEL,3586,R$/l,"3,014","0,173","2,530","3,980","0,342","0,057","2,672","0,141","2,370","3,342","0,053"
10/2/16,10/8/16,ÓLEO DIESEL S10,4092,R$/l,"3,148","0,173","2,690","4,099","0,361","0,055","2,787","0,141","2,420","3,740","0,051"
10/2/16,10/8/16,GASOLINA COMUM,5665,R$/l,"3,653","0,233","3,079","4,899","0,449","0,064","3,204","0,182","2,590","3,952","0,057"
10/2/16,10/8/16,GLP,5482,R$/13Kg,"55,172","7,379","35,000","90,000","16,840","0,134","38,332","6,618","26,080","70,000","0,173"
10/2/16,10/8/16,GNV,297,R$/m3,"2,220","0,242","1,749","2,999","0,689","0,109","1,531","0,292","1,199","2,603","0,191"
10/9/16,10/15/16,ETANOL HIDRATADO,5181,R$/l,"2,633","0,355","2,159","3,999","0,333","0,135","2,300","0,293","1,770","3,517","0,127"
10/9/16,10/15/16,ÓLEO DIESEL,3591,R$/l,"3,002","0,172","2,610","3,980","0,334","0,057","2,668","0,138","2,375","3,346","0,052"
10/9/16,10/15/16,ÓLEO DIESEL S10,4083,R$/l,"3,146","0,174","2,490","4,130","0,359","0,055","2,787","0,139","2,423","3,573","0,050"
10/9/16,10/15/16,GASOLINA COMUM,5675,R$/l,"3,654","0,229","3,099","4,899","0,440","0,063","3,214","0,178","2,590","3,793","0,055"
10/9/16,10/15/16,GLP,5474,R$/13Kg,"55,348","7,447","35,000","90,000","16,791","0,135","38,557","6,789","26,080","79,200","0,176"
10/9/16,10/15/16,GNV,316,R$/m3,"2,174","0,254","1,699","2,999","0,704","0,117","1,470","0,295","1,199","2,603","0,201"
10/16/16,10/22/16,ETANOL HIDRATADO,5185,R$/l,"2,684","0,344","2,149","3,999","0,332","0,128","2,352","0,293","1,850","3,510","0,125"
10/16/16,10/22/16,ÓLEO DIESEL,3599,R$/l,"3,005","0,173","2,530","3,980","0,345","0,058","2,660","0,145","2,370","3,372","0,055"
10/16/16,10/22/16,ÓLEO DIESEL S10,4138,R$/l,"3,150","0,175","2,690","4,250","0,370","0,056","2,780","0,146","2,410","3,741","0,053"
10/16/16,10/22/16,GASOLINA COMUM,5667,R$/l,"3,671","0,226","3,049","4,899","0,452","0,062","3,219","0,176","2,590","3,793","0,055"
10/16/16,10/22/16,GLP,5472,R$/13Kg,"55,446","7,387","35,000","90,000","16,753","0,133","38,693","6,871","22,000","79,200","0,178"
10/16/16,10/22/16,GNV,305,R$/m3,"2,212","0,244","1,749","3,090","0,660","0,110","1,552","0,293","1,199","2,603","0,189"
10/23/16,10/29/16,ETANOL HIDRATADO,5168,R$/l,"2,760","0,328","2,250","4,099","0,334","0,119","2,426","0,281","1,897","3,591","0,116"
10/23/16,10/29/16,ÓLEO DIESEL,3543,R$/l,"3,008","0,173","2,579","3,980","0,358","0,058","2,650","0,146","2,370","3,346","0,055"
10/23/16,10/29/16,ÓLEO DIESEL S10,4118,R$/l,"3,147","0,177","2,729","4,250","0,381","0,056","2,766","0,148","2,344","3,741","0,054"
10/23/16,10/29/16,GASOLINA COMUM,5665,R$/l,"3,669","0,222","3,099","4,899","0,450","0,061","3,219","0,175","2,590","3,745","0,054"
10/23/16,10/29/16,GLP,5477,R$/13Kg,"55,426","7,415","35,000","90,000","16,735","0,134","38,691","6,722","21,641","79,200","0,174"
10/23/16,10/29/16,GNV,298,R$/m3,"2,192","0,246","1,688","3,015","0,658","0,112","1,534","0,281","1,199","2,346","0,183"
10/30/16,11/5/16,ETANOL HIDRATADO,5184,R$/l,"2,800","0,326","2,259","4,349","0,340","0,116","2,460","0,281","1,897","3,823","0,114"
10/30/16,11/5/16,ÓLEO DIESEL,3581,R$/l,"3,009","0,171","2,598","3,980","0,354","0,057","2,655","0,141","2,194","3,346","0,053"
10/30/16,11/5/16,ÓLEO DIESEL S10,4118,R$/l,"3,147","0,175","2,690","4,250","0,382","0,056","2,765","0,145","2,344","3,741","0,052"
10/30/16,11/5/16,GASOLINA COMUM,5676,R$/l,"3,676","0,220","3,140","4,899","0,445","0,060","3,231","0,172","2,590","3,748","0,053"
10/30/16,11/5/16,GLP,5478,R$/13Kg,"55,417","7,380","35,000","90,000","16,538","0,133","38,879","6,654","22,000","79,200","0,171"
10/30/16,11/5/16,GNV,298,R$/m3,"2,205","0,247","1,799","3,015","0,609","0,112","1,596","0,274","1,150","2,346","0,172"
11/6/16,11/12/16,ETANOL HIDRATADO,5178,R$/l,"2,814","0,329","2,289","4,209","0,323","0,117","2,491","0,276","1,986","3,823","0,111"
11/6/16,11/12/16,ÓLEO DIESEL,3608,R$/l,"3,005","0,174","2,579","3,980","0,343","0,058","2,662","0,142","2,359","3,345","0,053"
11/6/16,11/12/16,ÓLEO DIESEL S10,4105,R$/l,"3,151","0,177","2,699","4,250","0,371","0,056","2,780","0,142","2,385","3,742","0,051"
11/6/16,11/12/16,GASOLINA COMUM,5682,R$/l,"3,681","0,220","3,089","4,899","0,442","0,060","3,239","0,172","2,590","3,760","0,053"
11/6/16,11/12/16,GLP,5469,R$/13Kg,"55,808","7,390","35,000","90,000","16,811","0,132","38,997","6,800","21,623","79,200","0,174"
11/6/16,11/12/16,GNV,293,R$/m3,"2,219","0,248","1,799","3,059","0,645","0,112","1,574","0,249","1,224","2,341","0,158"
11/13/16,11/19/16,ETANOL HIDRATADO,5149,R$/l,"2,815","0,335","2,339","4,479","0,318","0,119","2,497","0,284","1,986","3,791","0,114"
11/13/16,11/19/16,ÓLEO DIESEL,3591,R$/l,"2,995","0,177","2,499","3,980","0,354","0,059","2,641","0,152","2,290","3,345","0,058"
11/13/16,11/19/16,ÓLEO DIESEL S10,4103,R$/l,"3,143","0,180","2,679","4,250","0,380","0,057","2,763","0,154","2,360","3,742","0,056"
11/13/16,11/19/16,GASOLINA COMUM,5682,R$/l,"3,675","0,222","3,099","4,899","0,443","0,060","3,232","0,172","2,590","3,760","0,053"
11/13/16,11/19/16,GLP,5475,R$/13Kg,"55,493","7,366","35,000","90,000","16,579","0,133","38,914","6,817","21,641","79,200","0,175"
11/13/16,11/19/16,GNV,290,R$/m3,"2,215","0,254","1,709","3,049","0,648","0,115","1,567","0,247","1,224","2,341","0,158"
11/20/16,11/26/16,ETANOL HIDRATADO,5165,R$/l,"2,816","0,331","2,329","4,379","0,319","0,118","2,497","0,283","1,766","3,726","0,113"
11/20/16,11/26/16,ÓLEO DIESEL,3549,R$/l,"2,984","0,179","2,490","3,980","0,402","0,060","2,582","0,152","2,190","3,342","0,059"
11/20/16,11/26/16,ÓLEO DIESEL S10,4100,R$/l,"3,128","0,181","2,599","4,090","0,418","0,058","2,710","0,155","2,290","3,742","0,057"
11/20/16,11/26/16,GASOLINA COMUM,5682,R$/l,"3,665","0,219","3,089","4,899","0,443","0,060","3,222","0,172","2,590","3,751","0,053"
11/20/16,11/26/16,GLP,5495,R$/13Kg,"55,671","7,408","37,000","90,000","16,272","0,133","39,399","6,676","21,730","79,200","0,169"
11/20/16,11/26/16,GNV,285,R$/m3,"2,227","0,237","1,779","2,899","0,695","0,106","1,532","0,225","1,213","2,070","0,147"
11/27/16,12/3/16,ETANOL HIDRATADO,5144,R$/l,"2,811","0,339","2,279","4,379","0,319","0,121","2,492","0,283","1,986","3,726","0,114"
11/27/16,12/3/16,ÓLEO DIESEL,3593,R$/l,"2,979","0,184","2,459","3,980","0,407","0,062","2,572","0,153","2,190","3,326","0,059"
11/27/16,12/3/16,ÓLEO DIESEL S10,4147,R$/l,"3,114","0,186","2,599","4,090","0,416","0,060","2,698","0,152","2,290","3,626","0,056"
11/27/16,12/3/16,GASOLINA COMUM,5688,R$/l,"3,655","0,223","2,999","4,899","0,438","0,061","3,217","0,170","2,590","3,959","0,053"
11/27/16,12/3/16,GLP,5502,R$/13Kg,"55,520","7,375","37,000","90,000","16,385","0,133","39,135","6,658","21,630","79,200","0,170"
11/27/16,12/3/16,GNV,303,R$/m3,"2,216","0,242","1,779","3,099","0,671","0,109","1,545","0,204","1,213","2,002","0,132"
12/4/16,12/10/16,ETANOL HIDRATADO,5136,R$/l,"2,822","0,343","2,299","4,479","0,340","0,122","2,482","0,293","1,984","3,726","0,118"
12/4/16,12/10/16,ÓLEO DIESEL,3545,R$/l,"2,983","0,187","2,459","3,980","0,432","0,063","2,551","0,159","2,190","3,389","0,062"
12/4/16,12/10/16,ÓLEO DIESEL S10,4119,R$/l,"3,130","0,190","2,599","4,250","0,438","0,061","2,692","0,161","2,290","3,627","0,060"
12/4/16,12/10/16,GASOLINA COMUM,5674,R$/l,"3,691","0,226","3,099","4,899","0,462","0,061","3,229","0,173","2,590","3,781","0,054"
12/4/16,12/10/16,GLP,5502,R$/13Kg,"55,698","7,374","37,000","90,000","16,336","0,132","39,362","6,620","26,360","79,200","0,168"
12/4/16,12/10/16,GNV,282,R$/m3,"2,210","0,259","1,799","3,150","0,664","0,117","1,546","0,289","1,224","2,720","0,187"
12/11/16,12/17/16,ETANOL HIDRATADO,5113,R$/l,"2,824","0,349","2,320","4,340","0,343","0,124","2,481","0,290","1,984","3,726","0,117"
12/11/16,12/17/16,ÓLEO DIESEL,3559,R$/l,"3,025","0,192","2,459","3,980","0,428","0,063","2,597","0,160","2,180","3,389","0,062"
12/11/16,12/17/16,ÓLEO DIESEL S10,4108,R$/l,"3,173","0,193","2,649","4,110","0,446","0,061","2,727","0,163","2,278","3,627","0,060"
12/11/16,12/17/16,GASOLINA COMUM,5680,R$/l,"3,742","0,226","3,149","4,899","0,470","0,060","3,272","0,169","2,590","3,781","0,052"
12/11/16,12/17/16,GLP,5504,R$/13Kg,"55,462","7,367","37,000","90,000","16,433","0,133","39,029","6,562","26,080","79,200","0,168"
12/11/16,12/17/16,GNV,286,R$/m3,"2,205","0,254","1,759","3,150","0,715","0,115","1,490","0,296","1,178","2,720","0,199"
12/18/16,12/24/16,ETANOL HIDRATADO,5093,R$/l,"2,836","0,341","2,359","4,290","0,344","0,120","2,492","0,288","1,984","3,726","0,116"
12/18/16,12/24/16,ÓLEO DIESEL,3503,R$/l,"3,038","0,190","2,459","4,070","0,391","0,063","2,647","0,158","2,190","3,389","0,060"
12/18/16,12/24/16,ÓLEO DIESEL S10,4174,R$/l,"3,190","0,189","2,699","4,110","0,413","0,059","2,777","0,156","2,229","3,626","0,056"
12/18/16,12/24/16,GASOLINA COMUM,5681,R$/l,"3,759","0,221","3,149","4,899","0,457","0,059","3,302","0,169","2,590","3,793","0,051"
12/18/16,12/24/16,GLP,5502,R$/13Kg,"55,616","7,400","35,000","90,000","16,361","0,133","39,255","6,587","21,675","79,200","0,168"
12/18/16,12/24/16,GNV,278,R$/m3,"2,228","0,276","1,749","3,220","0,655","0,124","1,573","0,297","1,163","2,720","0,189"
12/25/16,12/31/16,ETANOL HIDRATADO,5084,R$/l,"2,844","0,341","2,389","4,290","0,351","0,120","2,493","0,291","1,984","3,791","0,117"
12/25/16,12/31/16,ÓLEO DIESEL,3576,R$/l,"3,051","0,190","2,459","4,070","0,390","0,062","2,661","0,155","2,190","3,389","0,058"
12/25/16,12/31/16,ÓLEO DIESEL S10,4163,R$/l,"3,190","0,188","2,649","4,110","0,406","0,059","2,784","0,156","2,290","3,627","0,056"
12/25/16,12/31/16,GASOLINA COMUM,5675,R$/l,"3,755","0,222","3,149","4,899","0,447","0,059","3,308","0,167","2,590","3,793","0,050"
12/25/16,12/31/16,GLP,5500,R$/13Kg,"55,585","7,413","35,000","90,000","16,296","0,133","39,289","6,603","26,080","79,200","0,168"
12/25/16,12/31/16,GNV,294,R$/m3,"2,217","0,266","1,768","3,220","0,591","0,120","1,626","0,271","1,224","2,720","0,167"
1/1/17,1/7/17,ETANOL HIDRATADO,5107,R$/l,"2,863","0,347","2,379","4,479","0,347","0,121","2,516","0,290","1,983","3,704","0,115"
1/1/17,1/7/17,ÓLEO DIESEL,3557,R$/l,"3,046","0,192","2,459","4,120","0,376","0,063","2,670","0,150","2,190","3,410","0,056"
1/1/17,1/7/17,ÓLEO DIESEL S10,4166,R$/l,"3,194","0,192","2,699","4,299","0,398","0,060","2,796","0,151","2,299","3,626","0,054"
1/1/17,1/7/17,GASOLINA COMUM,5670,R$/l,"3,762","0,223","3,149","4,949","0,438","0,059","3,324","0,165","2,590","3,803","0,050"
1/1/17,1/7/17,GLP,5502,R$/13Kg,"55,737","7,423","38,000","90,000","16,265","0,133","39,472","6,738","26,370","79,200","0,171"
1/1/17,1/7/17,GNV,290,R$/m3,"2,204","0,277","1,759","3,200","0,683","0,126","1,521","0,320","1,224","2,690","0,210"
1/8/17,1/14/17,ETANOL HIDRATADO,5091,R$/l,"2,913","0,345","2,397","4,290","0,353","0,118","2,560","0,290","1,983","3,823","0,113"
1/8/17,1/14/17,ÓLEO DIESEL,3535,R$/l,"3,085","0,192","2,459","4,220","0,388","0,062","2,697","0,152","2,190","3,410","0,056"
1/8/17,1/14/17,ÓLEO DIESEL S10,4145,R$/l,"3,232","0,194","2,590","4,299","0,415","0,060","2,817","0,153","2,299","3,580","0,054"
1/8/17,1/14/17,GASOLINA COMUM,5666,R$/l,"3,773","0,228","3,149","4,949","0,435","0,060","3,338","0,165","2,590","3,818","0,049"
1/8/17,1/14/17,GLP,5502,R$/13Kg,"55,491","7,518","38,000","90,000","16,042","0,135","39,449","6,644","21,675","79,200","0,168"
1/8/17,1/14/17,GNV,275,R$/m3,"2,235","0,263","1,768","3,200","0,635","0,118","1,600","0,287","1,224","2,690","0,179"
1/15/17,1/21/17,ETANOL HIDRATADO,5103,R$/l,"2,931","0,341","2,399","4,489","0,345","0,116","2,586","0,283","2,000","3,828","0,109"
1/15/17,1/21/17,ÓLEO DIESEL,3512,R$/l,"3,108","0,191","2,659","4,220","0,373","0,061","2,735","0,152","2,190","3,442","0,056"
1/15/17,1/21/17,ÓLEO DIESEL S10,4137,R$/l,"3,259","0,195","2,749","4,260","0,397","0,060","2,862","0,156","2,400","3,750","0,055"
1/15/17,1/21/17,GASOLINA COMUM,5684,R$/l,"3,774","0,227","3,149","4,949","0,435","0,060","3,339","0,171","2,340","3,874","0,051"
1/15/17,1/21/17,GLP,5499,R$/13Kg,"55,702","7,468","37,990","90,000","16,004","0,134","39,698","6,753","26,370","79,200","0,170"
1/15/17,1/21/17,GNV,271,R$/m3,"2,223","0,253","1,779","2,999","0,655","0,114","1,568","0,257","1,224","2,346","0,164"
1/22/17,1/28/17,ETANOL HIDRATADO,5101,R$/l,"2,929","0,348","2,259","4,399","0,346","0,119","2,583","0,287","2,088","3,915","0,111"
1/22/17,1/28/17,ÓLEO DIESEL,3536,R$/l,"3,121","0,192","2,690","4,220","0,376","0,062","2,745","0,149","2,190","3,442","0,054"
1/22/17,1/28/17,ÓLEO DIESEL S10,4151,R$/l,"3,262","0,194","2,759","4,260","0,393","0,059","2,869","0,153","2,390","3,671","0,053"
1/22/17,1/28/17,GASOLINA COMUM,5679,R$/l,"3,765","0,232","3,149","4,949","0,425","0,062","3,340","0,171","2,590","3,921","0,051"
1/22/17,1/28/17,GLP,5499,R$/13Kg,"55,508","7,500","37,990","90,000","15,922","0,135","39,586","6,854","26,000","79,200","0,173"
1/22/17,1/28/17,GNV,301,R$/m3,"2,205","0,264","1,749","2,999","0,680","0,120","1,525","0,251","1,178","2,346","0,165"
1/29/17,2/4/17,ETANOL HIDRATADO,5110,R$/l,"2,920","0,355","2,290","4,429","0,353","0,122","2,567","0,295","2,000","3,915","0,115"
1/29/17,2/4/17,ÓLEO DIESEL,3571,R$/l,"3,112","0,189","2,690","4,220","0,378","0,061","2,734","0,147","2,190","3,442","0,054"
1/29/17,2/4/17,ÓLEO DIESEL S10,4161,R$/l,"3,254","0,190","2,760","4,260","0,399","0,058","2,855","0,150","2,440","3,692","0,053"
1/29/17,2/4/17,GASOLINA COMUM,5673,R$/l,"3,766","0,228","3,139","4,799","0,440","0,061","3,326","0,171","2,590","3,874","0,051"
1/29/17,2/4/17,GLP,5500,R$/13Kg,"55,637","7,541","35,900","95,000","16,077","0,136","39,560","6,741","21,675","79,200","0,170"
1/29/17,2/4/17,GNV,283,R$/m3,"2,221","0,260","1,729","2,999","0,651","0,117","1,570","0,256","1,224","2,346","0,163"
2/5/17,2/11/17,ETANOL HIDRATADO,5096,R$/l,"2,893","0,366","2,275","4,429","0,350","0,127","2,543","0,303","2,000","3,836","0,119"
2/5/17,2/11/17,ÓLEO DIESEL,3547,R$/l,"3,101","0,194","2,650","4,220","0,382","0,063","2,719","0,147","2,190","3,442","0,054"
2/5/17,2/11/17,ÓLEO DIESEL S10,4138,R$/l,"3,245","0,194","2,739","4,260","0,402","0,060","2,843","0,151","2,455","3,703","0,053"
2/5/17,2/11/17,GASOLINA COMUM,5679,R$/l,"3,754","0,234","3,090","4,799","0,437","0,062","3,317","0,173","2,590","3,874","0,052"
2/5/17,2/11/17,GLP,5502,R$/13Kg,"55,525","7,645","35,900","95,000","16,157","0,138","39,368","6,716","26,080","79,200","0,171"
